location,Date,level_B1,level_B2,level_DO,level_NH3,level_Pb,level_SO4,level_TOC
X,2016-11-27,154.444942,179.437802,8.720605,0.09496965,8.095084,32.99124,6
X,2016-11-28,122.218552,150.981397,9.063503,0.08097112,3.574187,76.26473,8
X,2016-11-29,168.79854,142.780631,10.80751,0.1039881,8.525783,4.168026,9
X,2016-11-30,71.305382,160.350093,8.058737,0.09685023,6.228146,25.8708,5
X,2016-12-01,115.334439,124.122437,9.34592,0.09354908,8.717264,75.10575,5
X,2016-12-02,96.90734,97.512907,8.556979,0.09402788,5.958807,93.4158,7
X,2016-12-03,88.936996,152.704775,9.080758,0.07981045,5.136746,225.9893,8
X,2016-12-04,163.656335,133.107492,7.898999,0.07497066,8.347879,53.53733,5
X,2016-12-05,162.625816,107.503468,8.902099,0.08715279,6.265485,1.33307,8
X,2016-12-06,86.830183,131.715472,10.35642,0.0870342,6.104674,59.54683,6
X,2016-12-07,151.656252,101.988531,9.967847,0.07824346,7.411882,82.41233,5
X,2016-12-08,188.988828,144.495052,7.10146,0.09804082,6.076734,84.63033,7
X,2016-12-09,162.733349,211.118134,11.46271,0.08482436,4.274265,45.74707,4
X,2016-12-10,88.714079,102.220197,7.311009,0.09221443,3.300516,47.82098,9
X,2016-12-11,110.485858,109.488352,8.271091,0.07669895,7.871075,6.96525,6
X,2016-12-12,145.540896,126.323781,9.609838,0.09259618,3.244958,36.07555,6
X,2016-12-13,39.539237,180.914754,8.556394,0.08880955,7.598882,1.81254,8
X,2016-12-14,116.008603,143.951541,10.27849,0.07715615,8.428664,50.69585,7
X,2016-12-15,179.778457,154.580627,8.232506,0.08588456,7.582558,37.81902,5
X,2016-12-16,162.86676,152.442688,8.966794,0.09715429,3.840138,15.28545,5
X,2016-12-17,158.901435,203.781623,9.948667,0.06495781,4.216304,5.706417,8
X,2016-12-18,99.32062,152.736709,8.76311,0.09363695,4.386967,15.426,9
X,2016-12-19,141.665467,214.02696,9.532425,0.08043312,8.449302,54.49111,5
X,2016-12-20,106.692124,165.371439,10.59909,0.09061045,6.629687,34.6404,4
X,2016-12-21,137.323068,145.225042,9.229678,0.09479093,6.218436,152.7382,5
X,2016-12-22,166.081686,98.267897,9.816872,0.09281018,4.872874,39.79464,3
X,2016-12-23,204.938943,134.363916,10.4977,0.08920022,7.969164,14.99443,2
X,2016-12-24,62.684964,82.724379,7.698376,0.09177026,6.305966,156.6894,8
X,2016-12-25,98.542815,220.1161,8.453661,0.09046362,8.219783,247.8269,9
X,2016-12-26,130.546396,112.47505,9.662858,0.1095741,5.97376,42.85694,8
X,2016-12-27,150.946504,108.944507,9.711579,0.08536029,3.241947,42.60634,7
X,2016-12-28,117.846535,180.581415,7.819438,0.09215795,3.778931,86.91563,5
X,2016-12-29,157.173199,218.335468,9.02279,0.09149057,4.046335,14.4963,4
X,2016-12-30,97.28498,133.23805,6.24793,0.07437916,3.879946,139.6478,10
X,2016-12-31,120.565586,85.589274,7.924,0.09544003,4.526931,68.84395,5
X,2017-01-01,113.935942,183.515961,8.518983,0.1025533,3.853141,31.27687,6
X,2017-01-02,69.939133,201.456123,10.12568,0.09512694,3.693422,38.35101,4
X,2017-01-03,154.232441,134.95236,9.543921,0.08951582,8.953963,89.57443,3
X,2017-01-04,133.392564,188.203533,8.939781,0.08889345,8.634698,5.771694,6
X,2017-01-05,126.354503,128.699038,8.497808,0.10066,7.382377,58.92043,6
X,2017-01-06,135.448248,188.246508,10.30912,0.1065724,5.342442,50.51591,4
X,2017-01-07,131.773135,126.38662,7.620516,0.1107057,7.922952,45.22885,5
X,2017-01-08,151.996484,201.200719,9.370557,0.08740936,8.819487,45.7867,6
X,2017-01-09,191.669117,128.086293,8.723224,0.07734389,5.387601,9.613802,5
X,2017-01-10,160.834656,163.657449,9.278164,0.08593916,8.05299,5.754296,6
X,2017-01-11,152.534036,146.140659,9.841916,0.09990737,4.674576,30.59741,7
X,2017-01-12,123.096009,118.999372,10.972,0.08268769,5.106505,48.33552,12
X,2017-01-13,113.34645,127.178244,9.543884,0.0866947,6.512853,39.20175,3
X,2017-01-14,186.32952,128.713396,8.68258,0.1001161,3.205927,5.351411,3
X,2017-01-15,140.716871,108.597988,9.131582,0.1037396,3.7823,48.14864,8
X,2017-01-16,157.578226,172.39528,9.038624,0.08379166,4.210918,47.37762,6
X,2017-01-17,132.339981,145.918644,7.584955,0.08680598,4.314255,65.73975,5
X,2017-01-18,106.96097,172.648982,10.46095,0.08684962,6.000079,9.509782,11
X,2017-01-19,119.475479,161.013073,9.203722,0.1009907,5.299246,4.756901,3
X,2017-01-20,117.980221,190.991986,8.986461,0.0865657,3.167735,32.54555,8
X,2017-01-21,143.707938,189.996773,8.767312,0.07997641,7.137963,103.2168,3
X,2017-01-22,144.580936,196.936973,8.681265,0.07484387,3.737398,9.629548,3
X,2017-01-23,193.139103,128.327046,9.117188,0.09188974,3.490715,24.5381,7
X,2017-01-24,173.152826,137.001151,11.35248,0.08905262,4.039058,105.9145,5
X,2017-01-25,127.145766,104.911775,9.574288,0.1009815,4.025413,35.48569,2
X,2017-01-26,137.420801,128.891735,8.873512,0.09893408,6.521677,22.5956,8
X,2017-01-27,138.668014,191.752933,11.1671,0.08297969,7.415721,157.239,5
X,2017-01-28,127.283172,161.676325,8.549269,0.100829,7.836617,96.21109,5
X,2017-01-29,173.443584,63.711649,9.189678,0.112336,6.796737,49.81562,6
X,2017-01-30,130.845452,161.537606,8.928779,0.09475951,6.295141,14.23577,3
X,2017-01-31,191.814991,158.760741,11.32541,0.08823124,3.165996,52.773,4
X,2017-02-01,124.925892,176.547159,8.916911,0.0899023,6.416482,16.5574,7
X,2017-02-02,94.969217,136.734479,10.48937,0.09163861,3.012417,72.74824,11
X,2017-02-03,160.449248,187.430289,9.508477,0.08656462,3.454494,12.34805,6
X,2017-02-04,110.418728,125.075337,9.974892,0.09115346,3.406404,51.94158,9
X,2017-02-05,134.271097,196.301329,10.27726,0.08534587,6.704416,25.50619,4
X,2017-02-06,161.706273,154.196148,8.021482,0.08828716,7.18724,12.64133,6
X,2017-02-07,144.136702,101.613531,8.847587,0.0935581,5.94174,266.3012,6
X,2017-02-08,175.940952,194.77128,10.0638,0.08935381,4.706831,139.4557,3
X,2017-02-09,100.931431,127.227042,8.921293,0.09008079,4.89615,152.2162,3
X,2017-02-10,146.652534,159.29372,9.390149,0.08152787,4.826778,15.43731,12
X,2017-02-11,141.049202,176.138144,9.298685,0.09276644,7.556381,20.80308,9
X,2017-02-12,132.907302,139.245758,10.86313,0.08694021,4.738138,96.38304,6
X,2017-02-13,121.75193,134.536521,9.164947,0.07689682,5.866518,20.94289,7
X,2017-02-14,144.812147,132.541634,7.906083,0.0889665,8.216681,6.524171,5
X,2017-02-15,102.828469,130.403429,10.19445,0.09125508,4.764484,243.9779,5
X,2017-02-16,93.473391,129.046048,7.94954,0.08692956,7.594969,360.7773,8
X,2017-02-17,125.461208,127.703238,8.219567,0.1016326,3.095215,50.27046,7
X,2017-02-18,87.103836,129.922901,8.826386,0.1098582,3.146859,11.31633,4
X,2017-02-19,137.517952,159.403564,10.02267,0.08411709,5.572917,11.84448,9
X,2017-02-20,102.075213,99.433502,10.12635,0.1018392,4.063088,20.62678,8
X,2017-02-21,150.301753,151.556752,8.40781,0.0849535,3.310788,91.44301,9
X,2017-02-22,112.386913,165.950309,7.514699,0.0982306,6.836943,13.07818,7
X,2017-02-23,172.558473,151.057615,10.91553,0.08644259,7.715623,9.778488,4
X,2017-02-24,174.413176,171.745095,10.06547,0.09689586,7.552047,1.660097,5
X,2017-02-25,100.412789,152.242156,10.42623,0.1024171,7.434597,7.103257,7
X,2017-02-26,52.214954,142.435427,7.381724,0.08030999,6.118895,78.18767,5
X,2017-02-27,153.878026,91.254604,7.990898,0.08356738,8.734705,31.13704,7
X,2017-02-28,92.558364,186.421041,9.181315,0.09462281,3.363675,20.0203,3
X,2017-03-01,115.446923,172.380659,8.255724,0.09692043,5.33455,50.88,6
X,2017-03-02,110.643999,159.314543,8.260657,0.08298316,7.346062,16.01882,6
X,2017-03-03,96.532986,166.840863,10.91877,0.07323119,8.569809,127.3622,4
X,2017-03-04,95.847826,197.888632,9.203127,0.07496715,6.697969,35.14169,5
X,2017-03-05,175.294205,187.336877,10.35594,0.08433231,7.439493,26.76684,6
X,2017-03-06,149.251086,182.407756,7.598095,0.08144875,3.913266,11.67409,4
X,2017-03-07,157.064196,114.683479,8.093724,0.09480475,4.553132,42.55541,3
X,2017-03-08,159.057185,145.734751,8.62402,0.09601043,3.156904,108.8021,5
X,2017-03-09,122.940751,162.516169,7.304547,0.07410686,4.375187,117.9085,4
X,2017-03-10,140.319912,131.874879,7.003459,0.08297679,4.521145,127.4009,3
X,2017-03-11,118.729251,116.456818,8.257352,0.09488559,5.773151,32.36279,6
X,2017-03-12,161.455344,144.634414,9.937483,0.08720103,4.116272,9.627016,7
X,2017-03-13,140.84018,129.832149,8.992728,0.07918396,3.202821,13.7314,6
X,2017-03-14,155.484977,115.917856,9.537195,0.07246525,3.873334,49.794,7
X,2017-03-15,183.454163,163.315564,10.29073,0.08103546,7.407056,144.3041,4
X,2017-03-16,101.097208,162.068358,10.13028,0.08194556,7.725943,93.40305,5
X,2017-03-17,180.205904,188.602096,8.161357,0.08510335,8.553091,67.76051,10
X,2017-03-18,122.016244,156.918685,7.797694,0.06614482,6.095928,2.584797,3
X,2017-03-19,91.789157,190.150831,7.871498,0.07013586,4.515277,40.9066,3
X,2017-03-20,184.072009,140.814652,9.566758,0.08963208,5.687815,49.00592,3
X,2017-03-21,155.296867,137.466719,8.867186,0.08789194,4.901805,46.15573,2
X,2017-03-22,149.929024,165.902866,10.70973,0.09021014,3.625978,40.62364,4
X,2017-03-23,146.26886,122.931122,9.011334,0.09742316,7.114212,46.52811,3
X,2017-03-24,75.642483,95.850917,9.625508,0.09530017,3.443642,26.91746,5
X,2017-03-25,207.712355,188.166866,9.899417,0.08952971,4.503013,55.26417,8
X,2017-03-26,152.174384,166.640233,9.51561,0.09762737,8.031368,66.94922,4
X,2017-03-27,109.98265,142.298088,8.529565,0.089149,6.282744,48.61114,4
X,2017-03-28,105.329732,93.393262,9.626988,0.09968683,6.814516,0.855339,3
X,2017-03-29,137.996093,108.319225,8.008991,0.08652842,4.895055,19.32249,6
X,2017-03-30,142.993051,166.488135,8.448032,0.08974422,5.461407,3.690699,6
X,2017-03-31,128.305993,167.525964,8.000537,0.09397971,6.866774,24.61007,9
X,2017-04-01,203.976418,110.317995,11.11,0.08637105,8.673807,170.756,5
X,2017-04-02,107.622107,161.305013,9.722273,0.08109352,3.373508,6.798727,6
X,2017-04-03,110.2057,104.744345,8.140165,0.10127,8.414476,86.67076,5
X,2017-04-04,139.277596,164.357933,8.233032,0.09320125,6.979099,7.301887,5
X,2017-04-05,114.84597,209.764179,10.16986,0.07637667,6.343731,167.7855,6
X,2017-04-06,105.677856,117.859611,10.18523,0.09706087,4.75769,20.75604,4
X,2017-04-07,180.54342,150.035874,9.949656,0.08514833,5.063859,47.56944,6
X,2017-04-08,178.798437,164.015895,10.34728,0.086947,8.045406,146.3652,4
X,2017-04-09,109.82747,153.611545,8.387271,0.1011782,7.744407,34.8997,2
X,2017-04-10,171.674829,202.53811,8.241095,0.08525043,5.594616,50.39015,4
X,2017-04-11,170.84983,125.729243,8.207258,0.09334426,8.449479,53.23448,5
X,2017-04-12,146.129406,164.938916,9.510787,0.09323055,3.976459,2.174052,2
X,2017-04-13,98.394489,133.777229,11.59574,0.1084645,4.021058,89.91792,8
X,2017-04-14,158.616005,183.215492,10.33588,0.08257739,6.246116,119.5914,4
X,2017-04-15,97.289853,162.651628,7.603772,0.08717243,8.274068,41.85884,8
X,2017-04-16,124.280943,196.525529,9.079538,0.06872371,4.187813,35.52886,5
X,2017-04-17,113.546964,169.014672,10.49655,0.08379702,4.777976,16.64813,7
X,2017-04-18,104.280259,150.124476,7.684504,0.1016656,4.626173,64.37725,8
X,2017-04-19,141.536658,135.185487,9.779555,0.0840745,5.904255,16.86361,3
X,2017-04-20,115.234826,157.573535,9.304614,0.1008987,7.121597,45.50573,6
X,2017-04-21,118.329337,193.368191,9.170137,0.08670736,5.247336,126.8104,10
X,2017-04-22,158.336327,155.082546,8.47715,0.08907139,5.485288,77.93136,7
X,2017-04-23,137.855227,154.445831,9.925081,0.08766003,7.987081,51.97559,3
X,2017-04-24,194.773121,155.815137,9.000783,0.09387612,3.70496,176.7504,6
X,2017-04-25,150.144499,154.049054,8.795523,0.08568664,4.074185,97.28503,9
X,2017-04-26,101.300316,134.020746,8.256504,0.1019086,7.547174,11.10264,6
X,2017-04-27,144.581678,107.561727,9.324161,0.0865896,4.234317,52.44742,8
X,2017-04-28,83.661753,160.012216,8.088298,0.1028397,5.323502,10.04685,4
X,2017-04-29,126.896611,140.832986,9.34347,0.09808152,8.552324,35.49846,10
X,2017-04-30,137.601541,149.751497,8.444311,0.09936261,5.33077,20.39868,6
X,2017-05-01,155.438823,143.584471,9.328007,0.08179791,7.050818,21.91838,7
X,2017-05-02,114.288913,148.974119,8.981353,0.08681002,3.210294,6.396246,6
X,2017-05-03,87.383053,170.16787,9.933662,0.0885418,7.547456,12.87467,7
X,2017-05-04,122.666354,142.448789,6.344585,0.1006789,3.168489,66.03185,5
X,2017-05-05,140.988756,123.698035,10.48107,0.1072587,5.568005,21.97207,6
X,2017-05-06,125.266471,160.746151,8.816502,0.09100264,5.004979,25.09227,8
X,2017-05-07,117.968646,205.836506,9.563806,0.06859033,4.826602,101.7359,6
X,2017-05-08,131.044995,109.478163,9.999974,0.09193193,5.296906,14.97509,6
X,2017-05-09,117.582068,152.949177,8.249715,0.09266673,6.238281,66.69601,5
X,2017-05-10,135.061391,177.751076,9.994667,0.08830547,6.735597,6.44909,7
X,2017-05-11,171.236148,219.925967,9.830816,0.07881246,8.837112,76.10118,10
X,2017-05-12,109.955876,180.863333,8.764554,0.09061151,3.391763,34.79423,7
X,2017-05-13,122.280455,128.543155,9.452311,0.08804456,5.009089,76.52132,10
X,2017-05-14,186.670572,157.612369,9.537195,0.08511888,5.508684,24.76902,6
X,2017-05-15,160.188092,141.744232,8.906959,0.09270361,8.103026,15.00518,5
X,2017-05-16,104.480528,224.08241,8.831057,0.07977105,4.313013,8.287637,5
X,2017-05-17,167.756432,190.597981,10.26273,0.09274649,5.912511,29.34702,6
X,2017-05-18,114.378105,169.576717,8.150462,0.09020975,8.81526,117.7812,6
X,2017-05-19,108.600659,147.950181,7.820412,0.09917611,4.558234,35.89396,8
X,2017-05-20,124.164632,121.083392,9.763439,0.07886875,8.885395,194.8825,7
X,2017-05-21,95.21249,80.657982,7.817261,0.1270483,3.101094,38.76106,5
X,2017-05-22,125.355683,139.393274,9.480929,0.06885083,6.613161,21.64031,11
X,2017-05-23,155.859773,195.294704,8.486703,0.08909302,4.283604,53.90464,10
X,2017-05-24,139.689516,165.237719,8.984984,0.09552115,8.874305,149.4872,5
X,2017-05-25,174.105295,123.322013,10.82037,0.09563853,8.13022,16.03557,9
X,2017-05-26,145.412987,141.950466,9.02586,0.07582559,5.845115,394.4651,4
X,2017-05-27,119.671183,162.350807,10.22578,0.08102258,4.256571,152.592,5
X,2017-05-28,142.124597,185.011232,8.900781,0.08778466,6.855825,16.6136,5
X,2017-05-29,118.912806,152.286763,7.635602,0.08589978,7.572979,52.98897,10
X,2017-05-30,110.515569,168.771912,8.030929,0.07304959,5.302643,3.944749,3
X,2017-05-31,115.460441,136.81099,8.330766,0.09744653,7.621497,8.942552,4
X,2017-06-01,120.700134,129.298001,9.287347,0.09379949,5.732209,30.17666,9
X,2017-06-02,133.494371,114.709657,10.01219,0.1028693,3.206162,54.84477,4
X,2017-06-03,110.543472,129.949095,9.24277,0.07870812,4.906235,21.0155,8
X,2017-06-04,112.907765,162.86031,9.732836,0.07846271,7.172824,121.5724,3
X,2017-06-05,194.234362,158.854652,9.608628,0.08639264,3.261617,14.47287,6
X,2017-06-06,131.718051,113.068878,9.495261,0.07446487,4.167718,23.3082,3
X,2017-06-07,127.467842,141.470698,8.018832,0.08306803,3.993303,31.59952,7
X,2017-06-08,130.344294,112.644956,8.839454,0.09123475,5.924721,10.11455,5
X,2017-06-09,195.139538,119.398167,9.141264,0.1092032,6.486827,77.82181,6
X,2017-06-10,220.653657,199.10846,8.355154,0.08927211,8.68605,16.42068,4
X,2017-06-11,112.48662,177.006338,7.794447,0.09160721,7.698648,9.605362,4
X,2017-06-12,188.96585,99.694347,8.01832,0.0983064,3.516138,3.044556,8
X,2017-06-13,141.979529,145.23526,8.791746,0.09209474,7.666136,98.73023,5
X,2017-06-14,147.164673,104.966332,9.913008,0.08473408,6.919247,118.5246,6
X,2017-06-15,157.288795,106.731052,8.908679,0.09035383,8.068003,24.97735,5
X,2017-06-16,119.930965,162.893269,8.471427,0.08322869,7.227078,67.83604,8
X,2017-06-17,162.998727,108.711893,10.09276,0.1130577,3.949272,43.81075,9
X,2017-06-18,131.046502,145.830123,8.957477,0.07617273,8.743195,92.59721,5
X,2017-06-19,114.156068,169.296733,8.742565,0.08848097,7.106537,1.076724,2
X,2017-06-20,92.832229,141.519164,11.31482,0.09052489,7.921408,5.52318,6
X,2017-06-21,58.016094,164.378519,8.310899,0.09182906,6.665097,11.58988,8
X,2017-06-22,189.5911,177.989011,9.761182,0.08728088,3.019269,12.76232,5
X,2017-06-23,130.554644,115.242301,8.060914,0.09348764,4.729497,124.9193,4
X,2017-06-24,187.00909,134.708059,9.595645,0.09896573,4.188999,18.41862,6
X,2017-06-25,137.500649,197.394824,9.416434,0.08007115,4.60655,54.9675,7
X,2017-06-26,168.11208,168.223518,8.060769,0.08101217,5.319043,6.288947,7
X,2017-06-27,157.888872,242.130318,8.618411,0.07596052,8.980282,45.75393,5
X,2017-06-28,137.769513,95.060254,7.95601,0.09461997,4.979004,127.6096,8
X,2017-06-29,85.112121,183.908518,9.384686,0.09685005,4.646851,134.1463,7
X,2017-06-30,133.906051,244.559698,9.206684,0.0777338,7.672829,3.748285,7
X,2017-07-01,129.238834,215.748596,9.632919,0.08239038,5.844405,30.90719,7
X,2017-07-02,158.031842,110.429068,10.052,0.08582931,7.451504,18.99642,4
X,2017-07-03,143.189781,179.243202,8.729387,0.07528943,3.809875,77.91545,3
X,2017-07-04,138.174464,204.683528,8.099488,0.07634108,3.282291,71.49274,8
X,2017-07-05,166.744404,204.421729,9.558318,0.08914346,7.568483,39.27852,4
X,2017-07-06,111.181943,224.183134,7.813648,0.08229825,6.301346,62.3938,9
X,2017-07-07,154.752246,166.975532,7.339717,0.09629662,3.759751,38.45045,5
X,2017-07-08,168.404414,163.119333,10.06758,0.08991787,8.161783,36.25518,7
X,2017-07-09,85.776564,140.927075,8.186114,0.09832544,3.260593,7.07109,8
X,2017-07-10,156.459862,65.630392,8.988947,0.08683427,5.008744,14.87294,4
X,2017-07-11,180.082431,125.773509,7.930456,0.08948066,8.279879,168.4966,7
X,2017-07-12,127.370081,66.289316,9.517777,0.1086348,5.730183,35.78738,5
X,2017-07-13,142.164438,160.903851,9.787972,0.1025684,8.811701,22.95475,8
X,2017-07-14,99.9999,108.446506,9.620264,0.09936215,6.303515,98.83252,4
X,2017-07-15,155.727443,110.059311,9.213793,0.0920918,3.661733,34.06694,2
X,2017-07-16,133.014594,174.495429,8.752712,0.09421496,7.8276,8.441573,5
X,2017-07-17,130.603046,159.738494,10.17421,0.0980761,3.902769,0.7771407,5
X,2017-07-18,103.707615,143.681289,7.766733,0.0814632,8.177293,6.868532,11
X,2017-07-19,159.263855,123.261614,9.212936,0.09394428,5.822842,90.1022,6
X,2017-07-20,240.852611,119.4453,9.492474,0.07479133,8.609941,31.70592,7
X,2017-07-21,193.228546,193.301318,9.080457,0.08833662,6.929727,86.40982,5
X,2017-07-22,130.03296,158.184337,7.960047,0.08623397,8.706797,2.301615,8
X,2017-07-23,112.559468,161.848132,8.09119,0.08389897,5.180125,144.601,6
X,2017-07-24,145.226063,114.126171,8.56046,0.09170003,4.133778,45.20508,8
X,2017-07-25,152.604255,152.097156,8.801947,0.08296551,6.010868,90.07967,8
X,2017-07-26,89.433087,94.7487,8.636654,0.08465405,7.260842,51.90731,3
X,2017-07-27,56.837316,144.337198,6.736208,0.07643291,3.446023,31.90146,4
X,2017-07-28,167.973155,138.069556,8.218268,0.1071674,3.934017,5.469104,10
X,2017-07-29,146.393972,194.931428,8.957096,0.07462014,4.99165,2.623408,5
X,2017-07-30,106.809898,109.020372,6.640052,0.1034936,6.280797,4.654154,6
X,2017-07-31,137.344055,176.223571,8.793538,0.0769146,5.402499,262.3886,6
X,2017-08-01,113.325671,142.039258,9.70816,0.08267497,3.007687,151.9839,8
X,2017-08-02,146.387657,136.346598,9.976545,0.08682184,8.053271,94.88664,4
X,2017-08-03,165.510457,178.771208,8.617332,0.08295304,8.783671,32.44261,3
X,2017-08-04,115.778509,122.07078,9.996822,0.09694249,5.63957,61.31792,12
X,2017-08-05,149.006409,148.439749,7.390057,0.09487482,5.873134,1.348752,5
X,2017-08-06,104.131285,174.980502,8.499866,0.08799864,4.363499,21.18759,3
X,2017-08-07,142.171224,165.492904,10.45037,0.0818072,5.696997,19.25701,7
X,2017-08-08,140.542236,128.10682,8.12489,0.0957996,6.441438,62.66449,7
X,2017-08-09,157.041991,205.305153,7.146854,0.07524473,5.705345,74.27011,8
X,2017-08-10,130.46763,86.049825,9.169658,0.1002053,8.780996,9.914585,9
X,2017-08-11,92.589411,157.613633,7.062458,0.08690743,3.297942,70.79652,3
X,2017-08-12,144.186733,109.82764,8.443601,0.09833688,5.359046,13.68037,7
X,2017-08-13,91.981945,167.385277,9.458099,0.1061793,3.740072,94.32181,7
X,2017-08-14,114.232415,175.48926,7.68896,0.09225863,7.212187,31.09499,4
X,2017-08-15,133.954587,87.754561,8.891358,0.08904437,5.055534,3.083995,4
X,2017-08-16,142.835495,163.995762,7.066961,0.0853479,5.455152,52.09744,8
X,2017-08-17,89.528244,131.918185,10.04837,0.0789756,5.04627,42.06197,4
X,2017-08-18,121.883851,119.90637,9.479707,0.1181549,4.079011,55.49065,4
X,2017-08-19,182.769615,112.924091,9.278163,0.09520839,6.992783,40.25415,5
X,2017-08-20,81.945293,136.069767,8.122508,0.08613396,5.624221,234.6932,5
X,2017-08-21,142.571699,74.791435,7.781156,0.1074113,8.04984,88.10246,10
X,2017-08-22,103.29856,143.562085,9.514117,0.1081037,5.881705,38.61388,7
X,2017-08-23,173.820745,182.276109,10.10594,0.08491785,3.126694,55.00771,4
X,2017-08-24,158.284649,181.68996,7.370328,0.08999821,7.533797,74.77084,9
X,2017-08-25,172.198059,155.617914,8.04492,0.07489482,3.420315,33.68263,7
X,2017-08-26,130.593364,159.055172,6.914287,0.1023292,7.506603,20.12805,4
X,2017-08-27,118.898178,141.511012,9.917712,0.08609602,4.539741,82.17481,7
X,2017-08-28,146.344169,131.324055,7.552794,0.08668934,6.35977,22.94696,7
X,2017-08-29,117.280327,153.143047,8.265753,0.07803723,7.401839,121.3636,7
