location,Date,DDVEC,FHVEC,FG,FHX,FHXH,FHN,FHNH,FXX,FXXH,TG,TN,TNH,TX,TXH,T10N,T10NH,SQ,SP,Q,DR,RH,RHX,RHXH,PG,PX,PXH,PN,PNH,VVN,VVNH,VVX,VVXH,NG,UG,UX,UXH,UN,UNH,EV24
290,1951-07-24,244,26,26,62,13,0,1,,,159,145,18,180,11,,,,,,,,,,10130,10169,,10097,,,,,,8,,,,,,
290,1951-07-25,295,31,31,72,15,5,23,,,157,134,3,185,15,,,,,,,,,,10197,10223,,10171,,,,,,8,,,,,,
290,1951-07-26,319,21,21,51,8,0,16,,,157,118,24,187,16,,,,,,,,,,10238,10249,,10222,,,,,,6,,,,,,
290,1951-07-27,216,15,21,51,15,0,1,,,174,104,4,242,15,,,,,,,,,,10244,10251,,10235,,,,,,5,,,,,,
290,1951-07-28,230,26,31,72,15,0,23,,,202,142,24,265,15,,,,,,,,,,10217,10234,,10200,,,,,,3,,,,,,
290,1951-07-29,45,10,10,21,13,0,1,,,177,118,2,232,14,,,,,,,,,,10216,10226,,10208,,,,,,6,,,,,,
290,1951-07-30,59,21,21,51,9,0,1,,,189,119,5,255,17,,,,,,,,,,10199,10214,,10175,,,,,,1,,,,,,
290,1951-07-31,111,21,21,41,3,0,22,,,222,146,3,301,16,,,,,,,,,,10142,10167,,10121,,,,,,5,,,,,,
290,1951-08-01,185,5,10,21,14,0,4,,,216,167,24,290,13,,,,,,,,,,10138,10148,,10128,,,,,,6,,,,,,
290,1951-08-02,308,5,10,21,13,0,2,,,198,161,9,251,15,,,,,,,,,,10178,10198,,10145,,,,,,5,,,,,,
290,1951-08-03,123,10,15,31,8,0,3,,,220,143,5,283,15,,,,,,,,,,10176,10201,,10130,,,,,,4,,,,,,
290,1951-08-04,209,31,36,93,18,10,1,,,201,168,23,243,13,,,,,,,,,,10109,10126,,10097,,,,,,7,,,,,,
290,1951-08-05,214,31,36,93,13,0,18,,,176,133,24,224,16,,,,,,,,,,10112,10127,,10097,,,,,,5,,,,,,
290,1951-08-06,135,21,21,41,20,0,2,,,197,123,5,259,14,,,,,,,,,,10096,10129,,10050,,,,,,6,,,,,,
290,1951-08-07,192,51,57,103,12,0,21,,,194,158,24,231,12,,,,,,,,,,10063,10068,,10056,,,,,,5,,,,,,
290,1951-08-08,139,10,10,21,1,0,12,,,172,142,5,219,11,,,,,,,,,,10012,10049,,9980,,,,,,7,,,,,,
290,1951-08-09,285,15,31,72,15,5,8,,,161,141,3,193,13,,,,,,,,,,9998,10057,,9967,,,,,,7,,,,,,
290,1951-08-10,272,51,57,113,13,10,21,,,146,113,24,171,12,,,,,,,,,,10097,10120,,10058,,,,,,7,,,,,,
290,1951-08-11,217,51,51,72,10,10,2,,,150,109,3,182,13,,,,,,,,,,10102,10112,,10074,,,,,,6,,,,,,
290,1951-08-12,204,67,72,82,6,51,3,,,156,122,24,204,13,,,,,,,,,,10035,10068,,10010,,,,,,7,,,,,,
290,1951-08-13,224,57,57,93,10,0,20,,,142,107,4,190,14,,,,,,,,,,10102,10130,,10062,,,,,,5,,,,,,
290,1951-08-14,220,31,36,72,11,0,24,,,135,100,5,174,11,,,,,,,,,,10160,10185,,10131,,,,,,5,,,,,,
290,1951-08-15,290,10,15,36,14,0,1,,,141,101,24,182,14,,,,,,,,,,10185,10192,,10181,,,,,,6,,,,,,
290,1951-08-16,270,10,10,41,12,0,1,,,128,64,5,176,16,,,,,,,,,,10208,10221,,10193,,,,,,5,,,,,,
290,1951-08-17,208,15,21,72,18,0,1,,,151,90,1,215,15,,,,,,,,,,10197,10214,,10177,,,,,,7,,,,,,
290,1951-08-18,206,15,15,41,12,0,2,,,167,133,1,216,16,,,,,,,,,,10175,10191,,10143,,,,,,6,,,,,,
290,1951-08-19,204,26,31,62,10,0,1,,,185,123,5,251,12,,,,,,,,,,10098,10133,,10080,,,,,,6,,,,,,
290,1951-08-20,215,26,31,57,13,0,21,,,167,132,24,209,16,,,,,,,,,,10143,10190,,10097,,,,,,7,,,,,,
290,1951-08-21,256,10,10,31,9,0,1,,,161,115,23,219,15,,,,,,,,,,10220,10232,,10193,,,,,,5,,,,,,
290,1951-08-22,224,15,15,41,12,0,3,,,169,110,5,225,14,,,,,,,,,,10210,10225,,10196,,,,,,4,,,,,,
290,1951-08-23,270,15,15,41,11,0,2,,,172,124,24,214,14,,,,,,,,,,10204,10211,,10193,,,,,,5,,,,,,
290,1951-08-24,140,5,10,21,12,0,1,,,179,103,1,251,15,,,,,,,,,,10162,10202,,10125,,,,,,4,,,,,,
290,1951-08-25,223,26,26,62,12,0,19,,,164,129,5,209,15,,,,,,,,,,10125,10132,,10116,,,,,,5,,,,,,
290,1951-08-26,190,31,31,77,10,0,1,,,168,112,4,220,14,,,,,,,,,,10077,10112,,10059,,,,,,5,,,,,,
290,1951-08-27,191,57,57,93,15,10,2,,,156,124,5,199,15,,,,,,,,,,10064,10080,,10053,,,,,,5,,,,,,
290,1951-08-28,188,51,51,113,14,10,20,,,169,137,5,202,23,,,,,,,,,,10080,10101,,10057,,,,,,7,,,,,,
290,1951-08-29,194,26,26,62,15,0,24,,,198,162,24,237,15,,,,,,,,,,10123,10142,,10096,,,,,,4,,,,,,
290,1951-08-30,183,21,31,82,16,0,1,,,204,151,23,291,15,,,,,,,,,,10085,10133,,10044,,,,,,5,,,,,,
290,1951-08-31,173,26,26,51,2,5,20,,,160,119,24,210,15,,,,,,,,,,10111,10124,,10099,,,,,,6,,,,,,
290,1951-09-01,217,57,57,134,13,0,20,,,149,117,1,191,14,,,,,,,,,,10114,10131,,10085,,,,,,6,,,,,,
290,1951-09-02,239,31,46,134,11,0,1,,,149,122,2,186,13,,,,,,,,,,10066,10098,,10014,,,,,,7,,,,,,
290,1951-09-03,334,26,31,72,11,0,1,,,147,115,23,190,12,,,,,,,,,,10143,10219,,10059,,,,,,5,,,,,,
290,1951-09-04,197,46,46,103,13,10,1,,,170,116,2,206,13,,,,,,,,,,10222,10237,,10214,,,,,,7,,,,,,
290,1951-09-05,152,10,15,31,4,0,2,,,210,167,24,270,14,,,,,,,,,,10224,10240,,10204,,,,,,3,,,,,,
290,1951-09-06,42,5,10,21,10,0,1,,,202,139,4,272,14,,,,,,,,,,10177,10199,,10164,,,,,,1,,,,,,
290,1951-09-07,352,26,31,62,18,0,1,,,182,151,5,242,15,,,,,,,,,,10193,10209,,10175,,,,,,8,,,,,,
290,1951-09-08,31,31,31,51,11,10,1,,,165,132,24,200,14,,,,,,,,,,10197,10207,,10186,,,,,,8,,,,,,
290,1951-09-09,61,21,21,36,14,0,20,,,178,112,5,246,15,,,,,,,,,,10165,10184,,10147,,,,,,1,,,,,,
290,1951-09-10,97,26,26,41,7,0,1,,,196,133,5,262,15,,,,,,,,,,10158,10166,,10151,,,,,,3,,,,,,
290,1951-09-11,180,10,15,41,9,0,2,,,199,171,4,246,14,,,,,,,,,,10158,10166,,10150,,,,,,5,,,,,,
290,1951-09-12,170,21,21,41,15,0,1,,,216,148,3,282,14,,,,,,,,,,10144,10166,,10128,,,,,,5,,,,,,
290,1951-09-13,176,46,51,82,15,0,2,,,221,143,24,291,13,,,,,,,,,,10087,10130,,10048,,,,,,7,,,,,,
290,1951-09-14,215,46,46,82,14,10,18,,,153,125,24,199,14,,,,,,,,,,10157,10198,,10093,,,,,,6,,,,,,
290,1951-09-15,187,62,62,82,11,41,1,,,168,113,5,217,16,,,,,,,,,,10155,10196,,10120,,,,,,5,,,,,,
290,1951-09-16,274,51,51,93,11,21,19,,,147,107,24,184,13,,,,,,,,,,10194,10211,,10141,,,,,,7,,,,,,
290,1951-09-17,254,46,51,93,12,21,19,,,123,91,23,159,12,,,,,,,,,,10195,10207,,10181,,,,,,6,,,,,,
290,1951-09-18,228,62,67,103,22,36,3,,,114,91,3,135,15,,,,,,,,,,10165,10199,,10144,,,,,,8,,,,,,
290,1951-09-19,283,46,57,113,13,31,3,,,105,63,23,150,14,,,,,,,,,,10175,10217,,10149,,,,,,5,,,,,,
290,1951-09-20,290,31,31,77,14,0,24,,,101,65,1,152,14,,,,,,,,,,10253,10271,,10218,,,,,,5,,,,,,
290,1951-09-21,0,0,10,26,23,0,3,,,106,65,24,157,15,,,,,,,,,,10271,10282,,10257,,,,,,5,,,,,,
290,1951-09-22,111,41,41,57,12,31,8,,,118,49,5,196,15,,,,,,,,,,10202,10252,,10143,,,,,,4,,,,,,
290,1951-09-23,137,41,46,77,11,26,19,,,147,89,2,194,13,,,,,,,,,,10085,10138,,10051,,,,,,8,,,,,,
290,1951-09-24,211,57,62,93,11,31,19,,,138,112,24,177,13,,,,,,,,,,10121,10154,,10061,,,,,,4,,,,,,
290,1951-09-25,140,36,36,51,20,21,6,,,145,93,6,205,12,,,,,,,,,,10121,10154,,10070,,,,,,4,,,,,,
290,1951-09-26,185,46,57,93,10,31,18,,,135,101,3,177,14,,,,,,,,,,10090,10132,,10057,,,,,,5,,,,,,
290,1951-09-27,187,41,46,62,9,21,18,,,138,104,3,185,14,,,,,,,,,,10144,10153,,10132,,,,,,6,,,,,,
290,1951-09-28,169,26,31,51,2,0,22,,,144,100,6,187,14,,,,,,,,,,10137,10171,,10121,,,,,,7,,,,,,
290,1951-09-29,69,15,15,51,24,0,3,,,144,106,6,207,15,,,,,,,,,,10208,10229,,10173,,,,,,4,,,,,,
290,1951-09-30,74,36,41,62,14,26,8,,,128,99,22,157,11,,,,,,,,,,10216,10229,,10200,,,,,,6,,,,,,
290,1951-10-01,82,57,62,82,10,41,1,,,134,98,3,181,14,,,,,,,,,,10190,10212,,10177,,,,,,4,,,,,,
290,1951-10-02,72,51,51,67,1,31,11,,,123,73,24,167,14,,,,,,,,,,10239,10270,,10212,,,,,,5,,,,,,
290,1951-10-03,78,46,46,62,12,31,5,,,115,49,6,188,14,,,,,,,,,,10268,10283,,10256,,,,,,0,,,,,,
290,1951-10-04,100,26,31,62,4,5,10,,,124,69,6,207,13,,,,,,,,,,10224,10253,,10200,,,,,,0,,,,,,
290,1951-10-05,61,31,36,51,24,10,4,,,109,40,4,179,14,,,,,,,,,,10198,10214,,10190,,,,,,0,,,,,,
290,1951-10-06,67,46,46,72,13,26,20,,,97,47,24,161,14,,,,,,,,,,10232,10248,,10215,,,,,,1,,,,,,
290,1951-10-07,81,46,51,72,3,36,22,,,68,19,6,133,15,,,,,,,,,,10246,10253,,10241,,,,,,2,,,,,,
290,1951-10-08,96,46,46,62,2,26,17,,,77,15,6,157,14,,,,,,,,,,10270,10287,,10250,,,,,,1,,,,,,
290,1951-10-09,95,51,51,67,12,21,9,,,89,26,6,173,14,,,,,,,,,,10281,10295,,10269,,,,,,0,,,,,,
290,1951-10-10,94,46,46,72,12,15,16,,,87,26,6,176,14,,,,,,,,,,10261,10277,,10247,,,,,,0,,,,,,
290,1951-10-11,84,51,51,67,21,21,22,,,81,23,6,154,14,,,,,,,,,,10235,10254,,10213,,,,,,2,,,,,,
290,1951-10-12,96,51,51,72,13,36,16,,,89,25,6,169,14,,,,,,,,,,10198,10210,,10186,,,,,,1,,,,,,
290,1951-10-13,95,51,51,67,3,26,16,,,96,31,6,178,13,,,,,,,,,,10202,10207,,10194,,,,,,2,,,,,,
290,1951-10-14,90,36,36,62,2,10,14,,,105,45,4,195,12,,,,,,,,,,10229,10261,,10205,,,,,,1,,,,,,
290,1951-10-15,66,26,26,46,10,5,4,,,73,3,6,163,13,,,,,,,,,,10280,10302,,10260,,,,,,0,,,,,,
290,1951-10-16,75,36,41,67,4,0,23,,,79,19,24,161,14,,,,,,,,,,10289,10307,,10267,,,,,,0,,,,,,
290,1951-10-17,30,10,15,31,3,0,7,,,61,-1,6,147,14,,,,,,,,,,10251,10261,,10238,,,,,,1,,,,,,
290,1951-10-18,57,21,21,46,24,5,5,,,71,27,22,126,15,,,,,,,,,,10223,10259,,10176,,,,,,4,,,,,,
290,1951-10-19,79,10,21,51,4,0,14,,,49,10,7,104,14,,,,,,,,,,10134,10171,,10115,,,,,,4,,,,,,
290,1951-10-20,187,46,51,77,10,26,24,,,62,38,1,91,15,,,,,,,,,,10138,10146,,10121,,,,,,6,,,,,,
290,1951-10-21,179,51,51,77,6,0,23,,,80,34,4,118,15,,,,,,,,,,10108,10132,,10086,,,,,,8,,,,,,
290,1951-10-22,190,36,36,62,10,0,23,,,72,23,24,98,13,,,,,,,,,,10135,10181,,10088,,,,,,6,,,,,,
290,1951-10-23,2,10,10,41,14,0,1,,,40,-21,6,106,14,,,,,,,,,,10227,10264,,10186,,,,,,2,,,,,,
290,1951-10-24,51,31,31,51,6,10,21,,,43,6,3,109,14,,,,,,,,,,10278,10289,,10265,,,,,,1,,,,,,
290,1951-10-25,49,36,41,51,7,26,4,,,59,-8,5,122,15,,,,,,,,,,10239,10272,,10217,,,,,,1,,,,,,
290,1951-10-26,71,36,36,51,18,21,8,,,87,55,23,122,12,,,,,,,,,,10210,10215,,10206,,,,,,5,,,,,,
290,1951-10-27,78,62,62,77,13,46,1,,,81,36,7,147,14,,,,,,,,,,10193,10207,,10178,,,,,,0,,,,,,
290,1951-10-28,101,41,41,67,2,21,11,,,91,35,7,150,13,,,,,,,,,,10181,10187,,10176,,,,,,3,,,,,,
290,1951-10-29,143,41,41,67,13,31,15,,,101,63,3,145,13,,,,,,,,,,10188,10198,,10177,,,,,,4,,,,,,
290,1951-10-30,161,36,36,46,5,15,15,,,107,66,2,144,12,,,,,,,,,,10162,10188,,10137,,,,,,7,,,,,,
290,1951-10-31,178,26,31,51,9,15,22,,,100,73,23,118,12,,,,,,,,,,10077,10135,,10036,,,,,,8,,,,,,
290,1951-11-01,282,5,10,31,12,0,2,,,75,46,24,110,15,,,,,,,,,,10089,10136,,10035,,,,,,6,,,,,,
290,1951-11-02,156,36,36,62,20,0,1,,,72,28,2,110,14,,,,,,,,,,10092,10134,,10020,,,,,,6,,,,,,
290,1951-11-03,198,31,36,51,1,15,18,,,69,31,23,103,12,,,,,,,,,,10036,10062,,10006,,,,,,6,,,,,,
290,1951-11-04,122,41,46,72,21,31,3,,,51,17,6,100,13,,,,,,,,,,10066,10072,,10060,,,,,,3,,,,,,
290,1951-11-05,98,72,77,87,7,62,3,,,76,48,1,115,13,,,,,,,,,,10078,10086,,10070,,,,,,7,,,,,,
290,1951-11-06,108,51,57,103,4,26,16,,,89,65,5,127,14,,,,,,,,,,10053,10079,,10043,,,,,,7,,,,,,
290,1951-11-07,143,41,51,77,15,31,5,,,103,67,1,143,14,,,,,,,,,,10000,10040,,9985,,,,,,5,,,,,,
290,1951-11-08,111,41,46,62,7,31,19,,,106,71,4,149,13,,,,,,,,,,9917,9980,,9881,,,,,,7,,,,,,
290,1951-11-09,136,31,41,62,23,15,15,,,110,81,22,153,13,,,,,,,,,,9944,9966,,9901,,,,,,7,,,,,,
290,1951-11-10,92,36,41,62,20,21,6,,,109,79,7,141,10,,,,,,,,,,9994,10021,,9965,,,,,,6,,,,,,
290,1951-11-11,124,31,41,57,2,15,16,,,98,58,24,142,15,,,,,,,,,,10007,10031,,9970,,,,,,5,,,,,,
290,1951-11-12,323,31,57,82,23,15,2,,,71,43,4,92,16,,,,,,,,,,9954,10007,,9921,,,,,,7,,,,,,
290,1951-11-13,260,67,67,93,6,46,23,,,85,68,23,96,6,,,,,,,,,,9928,9957,,9915,,,,,,8,,,,,,
290,1951-11-14,294,41,41,72,10,10,23,,,72,38,22,92,13,,,,,,,,,,10048,10136,,9959,,,,,,8,,,,,,
290,1951-11-15,172,41,41,62,19,5,1,,,80,47,1,108,24,,,,,,,,,,10138,10152,,10125,,,,,,8,,,,,,
290,1951-11-16,186,51,51,67,12,41,1,,,105,88,24,121,18,,,,,,,,,,10110,10134,,10080,,,,,,8,,,,,,
290,1951-11-17,175,51,51,77,7,36,1,,,100,80,6,117,14,,,,,,,,,,10050,10077,,10027,,,,,,7,,,,,,
290,1951-11-18,144,51,51,72,23,41,1,,,117,83,7,146,14,,,,,,,,,,9981,10025,,9944,,,,,,6,,,,,,
290,1951-11-19,170,41,41,67,2,21,6,,,94,70,24,129,1,,,,,,,,,,9987,10023,,9951,,,,,,6,,,,,,
290,1951-11-20,172,62,62,93,14,46,1,,,86,67,1,99,11,,,,,,,,,,10018,10029,,9965,,,,,,7,,,,,,
290,1951-11-21,183,77,82,103,12,57,23,,,81,58,23,105,11,,,,,,,,,,9893,9948,,9864,,,,,,7,,,,,,
290,1951-11-22,198,67,67,93,8,41,19,,,60,41,4,78,14,,,,,,,,,,9984,10038,,9928,,,,,,6,,,,,,
290,1951-11-23,181,31,31,57,2,15,13,,,57,41,1,75,24,,,,,,,,,,10037,10051,,10015,,,,,,8,,,,,,
290,1951-11-24,208,87,93,139,18,31,1,,,114,66,1,139,18,,,,,,,,,,9984,10008,,9956,,,,,,8,,,,,,
290,1951-11-25,246,31,51,134,2,10,11,,,67,14,24,124,2,,,,,,,,,,10035,10178,,9936,,,,,,7,,,,,,
290,1951-11-26,235,41,41,67,12,26,3,,,35,11,4,72,15,,,,,,,,,,10269,10323,,10189,,,,,,4,,,,,,
290,1951-11-27,209,77,77,98,21,67,1,,,58,31,2,85,16,,,,,,,,,,10305,10321,,10273,,,,,,8,,,,,,
290,1951-11-28,242,87,103,165,17,62,21,,,60,12,21,82,10,,,,,,,,,,10190,10267,,10125,,,,,,7,,,,,,
290,1951-11-29,248,72,82,123,23,46,9,,,54,18,1,101,24,,,,,,,,,,10225,10268,,10176,,,,,,6,,,,,,
290,1951-11-30,246,87,93,123,24,72,15,,,91,76,21,105,11,,,,,,,,,,10216,10233,,10191,,,,,,8,,,,,,
290,1951-12-01,237,72,77,123,10,36,22,,,70,24,24,97,11,,,,,,,,,,10180,10191,,10172,,,,,,5,,,,,,
290,1951-12-02,221,41,41,77,13,26,17,,,37,9,23,80,13,,,,,,,,,,10161,10177,,10152,,,,,,5,,,,,,
290,1951-12-03,214,36,41,87,23,15,1,,,29,-5,6,66,13,,,,,,,,,,10187,10211,,10158,,,,,,4,,,,,,
290,1951-12-04,227,87,98,139,14,77,1,,,83,30,1,110,13,,,,,,,,,,10162,10188,,10135,,,,,,7,,,,,,
290,1951-12-05,217,103,103,123,20,72,16,,,93,79,23,105,10,,,,,,,,,,10164,10183,,10128,,,,,,8,,,,,,
290,1951-12-06,216,46,57,93,4,0,19,,,55,25,24,89,1,,,,,,,,,,10081,10123,,10060,,,,,,8,,,,,,
290,1951-12-07,225,62,67,103,20,51,1,,,33,6,6,59,13,,,,,,,,,,10120,10150,,10070,,,,,,4,,,,,,
290,1951-12-08,209,123,123,159,21,82,2,,,63,38,3,83,20,,,,,,,,,,10067,10142,,9955,,,,,,8,,,,,,
290,1951-12-09,231,113,113,149,1,82,3,,,68,35,22,90,5,,,,,,,,,,9941,9954,,9934,,,,,,6,,,,,,
290,1951-12-10,261,67,72,123,4,31,17,,,25,0,16,60,2,,,,,,,,,,10068,10190,,9958,,,,,,6,,,,,,
290,1951-12-11,284,21,26,67,3,10,10,,,17,-7,8,54,15,,,,,,,,,,10283,10338,,10199,,,,,,2,,,,,,
290,1951-12-12,204,31,31,51,10,10,15,,,-9,-31,20,17,14,,,,,,,,,,10326,10344,,10303,,,,,,5,,,,,,
290,1951-12-13,183,21,26,36,4,10,6,,,-15,-49,5,41,13,,,,,,,,,,10284,10299,,10272,,,,,,3,,,,,,
290,1951-12-14,187,31,31,41,20,26,5,,,-4,-37,4,37,14,,,,,,,,,,10257,10270,,10242,,,,,,1,,,,,,
290,1951-12-15,212,62,62,82,9,31,1,,,32,-4,1,61,24,,,,,,,,,,10213,10239,,10195,,,,,,7,,,,,,
290,1951-12-16,230,46,51,77,5,21,15,,,70,51,1,85,17,,,,,,,,,,10201,10226,,10187,,,,,,8,,,,,,
290,1951-12-17,210,21,21,41,1,5,13,,,72,61,7,82,14,,,,,,,,,,10248,10258,,10228,,,,,,8,,,,,,
290,1951-12-18,207,41,46,57,12,31,8,,,52,23,19,69,1,,,,,,,,,,10243,10253,,10231,,,,,,8,,,,,,
290,1951-12-19,180,31,36,51,1,15,15,,,38,20,24,59,14,,,,,,,,,,10250,10270,,10215,,,,,,6,,,,,,
290,1951-12-20,174,31,36,51,4,10,12,,,46,14,2,95,12,,,,,,,,,,10222,10274,,10197,,,,,,2,,,,,,
290,1951-12-21,203,21,21,41,9,0,16,,,53,32,9,72,24,,,,,,,,,,10315,10334,,10278,,,,,,8,,,,,,
290,1951-12-22,190,26,26,31,1,10,14,,,52,7,24,76,13,,,,,,,,,,10279,10314,,10248,,,,,,4,,,,,,
290,1951-12-23,193,26,26,36,1,0,7,,,39,3,2,69,21,,,,,,,,,,10222,10246,,10168,,,,,,7,,,,,,
290,1951-12-24,187,72,72,113,12,36,1,,,68,34,6,99,23,,,,,,,,,,10065,10156,,9972,,,,,,6,,,,,,
290,1951-12-25,198,51,51,113,6,21,16,,,80,57,18,100,5,,,,,,,,,,9944,9963,,9924,,,,,,8,,,,,,
290,1951-12-26,238,31,41,62,7,10,1,,,51,29,19,70,14,,,,,,,,,,10019,10095,,9921,,,,,,6,,,,,,
290,1951-12-27,183,62,67,98,19,36,2,,,41,27,14,54,11,,,,,,,,,,9997,10090,,9948,,,,,,7,,,,,,
290,1951-12-28,198,77,77,123,11,31,24,,,38,21,12,51,1,,,,,,,,,,9975,9990,,9957,,,,,,5,,,,,,
290,1951-12-29,141,21,26,41,2,10,15,,,26,4,7,68,13,,,,,,,,,,10033,10110,,9974,,,,,,5,,,,,,
290,1951-12-30,210,57,57,103,15,10,1,,,34,10,9,65,20,,,,,,,,,,10118,10145,,10088,,,,,,7,,,,,,
290,1951-12-31,217,41,46,77,3,15,20,,,32,0,24,54,12,,,,,,,,,,10126,10152,,10065,,,,,,5,,,,,,
290,1952-01-01,0,57,67,149,17,0,8,,,19,-1,2,42,16,,,,,,,,,,10027,10055,,9994,,,,,,6,,,,,,
290,1952-01-02,228,87,93,139,8,26,20,,,45,11,21,88,12,,,,,,,,,,9950,10032,,9924,,,,,,8,,,,,,
290,1952-01-03,235,51,51,93,5,31,16,,,24,5,24,56,14,,,,,,,,,,10019,10092,,9935,,,,,,5,,,,,,
290,1952-01-04,243,51,62,87,11,36,19,,,23,3,21,54,12,,,,,,,,,,10146,10180,,10098,,,,,,6,,,,,,
290,1952-01-05,171,10,10,31,1,0,12,,,22,4,24,45,13,,,,,,,,,,10212,10305,,10154,,,,,,6,,,,,,
290,1952-01-06,203,41,41,77,22,0,1,,,34,0,2,59,22,,,,,,,,,,10348,10366,,10308,,,,,,7,,,,,,
290,1952-01-07,216,62,62,82,12,46,23,,,59,48,1,70,15,,,,,,,,,,10355,10364,,10347,,,,,,8,,,,,,
290,1952-01-08,210,62,62,93,20,36,17,,,55,35,23,71,1,,,,,,,,,,10259,10346,,10142,,,,,,7,,,,,,
290,1952-01-09,223,87,93,123,9,51,10,,,40,13,24,63,7,,,,,,,,,,10075,10132,,10035,,,,,,7,,,,,,
290,1952-01-10,225,82,82,108,14,57,4,,,34,7,3,81,24,,,,,,,,,,9938,10030,,9800,,,,,,7,,,,,,
290,1952-01-11,10,82,87,113,5,51,18,,,45,3,23,85,3,,,,,,,,,,9810,9843,,9784,,,,,,5,,,,,,
290,1952-01-12,271,31,41,72,2,21,11,,,14,-15,23,47,14,,,,,,,,,,9937,10069,,9845,,,,,,4,,,,,,
290,1952-01-13,244,36,46,129,24,10,6,,,17,-11,5,50,13,,,,,,,,,,10151,10185,,10078,,,,,,4,,,,,,
290,1952-01-14,238,72,77,144,3,51,8,,,38,1,3,70,13,,,,,,,,,,10152,10201,,10089,,,,,,6,,,,,,
290,1952-01-15,228,82,87,118,9,51,24,,,61,16,3,97,19,,,,,,,,,,10139,10191,,10118,,,,,,6,,,,,,
290,1952-01-16,242,46,51,82,13,26,19,,,31,-1,24,59,2,,,,,,,,,,10120,10134,,10099,,,,,,5,,,,,,
290,1952-01-17,203,62,67,113,23,21,4,,,13,-6,19,41,11,,,,,,,,,,9940,10088,,9875,,,,,,6,,,,,,
290,1952-01-18,261,57,82,134,5,46,12,,,16,1,10,36,15,,,,,,,,,,9921,10026,,9868,,,,,,7,,,,,,
290,1952-01-19,340,41,46,77,1,10,23,,,9,-12,22,26,12,,,,,,,,,,10110,10163,,10033,,,,,,7,,,,,,
290,1952-01-20,346,21,31,57,24,0,12,,,5,-7,1,18,14,,,,,,,,,,10151,10197,,10117,,,,,,8,,,,,,
290,1952-01-21,6,46,46,67,2,31,14,,,11,1,1,24,14,,,,,,,,,,10246,10277,,10198,,,,,,8,,,,,,
290,1952-01-22,86,26,26,41,14,10,8,,,9,-7,24,23,13,,,,,,,,,,10262,10277,,10239,,,,,,8,,,,,,
290,1952-01-23,103,26,31,51,9,10,16,,,-11,-22,15,1,1,,,,,,,,,,10179,10234,,10116,,,,,,8,,,,,,
290,1952-01-24,0,0,0,15,5,0,6,,,-8,-17,4,0,14,,,,,,,,,,10058,10110,,10014,,,,,,8,,,,,,
290,1952-01-25,169,5,10,31,22,0,1,,,-15,-35,24,-4,14,,,,,,,,,,9994,10011,,9984,,,,,,7,,,,,,
290,1952-01-26,194,51,51,77,15,31,1,,,0,-36,1,28,14,,,,,,,,,,9974,9985,,9968,,,,,,7,,,,,,
290,1952-01-27,234,41,51,77,20,21,5,,,-14,-29,8,6,16,,,,,,,,,,9977,10033,,9955,,,,,,7,,,,,,
290,1952-01-28,208,51,57,72,12,36,16,,,-25,-49,6,7,22,,,,,,,,,,10072,10093,,10041,,,,,,5,,,,,,
290,1952-01-29,213,72,72,87,20,51,3,,,11,-15,1,24,14,,,,,,,,,,10078,10109,,10044,,,,,,8,,,,,,
290,1952-01-30,228,51,51,77,3,26,16,,,13,-1,24,24,13,,,,,,,,,,10124,10140,,10093,,,,,,8,,,,,,
290,1952-01-31,191,67,77,103,14,36,1,,,9,-12,5,31,17,,,,,,,,,,9880,10079,,9781,,,,,,7,,,,,,
290,1952-02-01,2,62,62,103,5,10,18,,,9,-9,21,23,14,,,,,,,,,,9865,9913,,9845,,,,,,6,,,,,,
290,1952-02-02,220,57,57,77,11,46,1,,,10,-11,3,34,14,,,,,,,,,,9973,9992,,9922,,,,,,4,,,,,,
290,1952-02-03,210,36,36,67,12,0,20,,,7,-7,8,20,14,,,,,,,,,,10002,10039,,9989,,,,,,7,,,,,,
290,1952-02-04,324,15,21,62,23,0,7,,,12,-12,8,40,13,,,,,,,,,,10156,10265,,10044,,,,,,7,,,,,,
290,1952-02-05,330,51,51,103,13,0,24,,,21,-14,5,59,14,,,,,,,,,,10332,10365,,10274,,,,,,5,,,,,,
290,1952-02-06,221,62,62,82,11,21,1,,,29,4,1,50,24,,,,,,,,,,10295,10357,,10226,,,,,,8,,,,,,
290,1952-02-07,250,82,82,108,14,57,2,,,48,33,8,62,14,,,,,,,,,,10142,10223,,10037,,,,,,8,,,,,,
290,1952-02-08,298,93,98,129,4,62,22,,,25,-3,22,56,12,,,,,,,,,,10020,10058,,9992,,,,,,5,,,,,,
290,1952-02-09,290,67,72,123,14,57,5,,,3,-15,20,35,12,,,,,,,,,,10073,10083,,10058,,,,,,5,,,,,,
290,1952-02-10,248,72,82,108,23,62,4,,,0,-13,1,26,24,,,,,,,,,,10047,10088,,9926,,,,,,7,,,,,,
290,1952-02-11,0,46,46,113,1,0,23,,,9,-27,24,38,2,,,,,,,,,,9963,10005,,9922,,,,,,6,,,,,,
290,1952-02-12,282,5,10,41,9,0,1,,,-10,-35,4,30,14,,,,,,,,,,10057,10095,,10006,,,,,,2,,,,,,
290,1952-02-13,211,36,36,67,17,0,1,,,-4,-33,2,27,13,,,,,,,,,,10096,10106,,10089,,,,,,4,,,,,,
